ItemId,Date,Quantity
19,2022-05-31 00:00:00.0000000,58
19,2022-06-01 00:00:00.0000000,58
19,2022-06-02 00:00:00.0000000,58
19,2022-06-03 00:00:00.0000000,58
19,2022-06-04 00:00:00.0000000,69
19,2022-06-05 00:00:00.0000000,70
19,2022-06-06 00:00:00.0000000,58
19,2022-06-07 00:00:00.0000000,57
19,2022-06-08 00:00:00.0000000,57
19,2022-06-09 00:00:00.0000000,64
19,2022-06-10 00:00:00.0000000,66
19,2022-06-11 00:00:00.0000000,77
19,2022-06-12 00:00:00.0000000,78
19,2022-06-13 00:00:00.0000000,68
19,2022-06-14 00:00:00.0000000,68
19,2022-06-15 00:00:00.0000000,80
19,2022-06-16 00:00:00.0000000,69
19,2022-06-17 00:00:00.0000000,69
19,2022-06-18 00:00:00.0000000,76
19,2022-06-19 00:00:00.0000000,77
19,2022-06-20 00:00:00.0000000,69
19,2022-06-21 00:00:00.0000000,69
19,2022-06-22 00:00:00.0000000,69
19,2022-06-23 00:00:00.0000000,69
19,2022-06-24 00:00:00.0000000,69
19,2022-06-25 00:00:00.0000000,81
19,2022-06-26 00:00:00.0000000,82
19,2022-06-27 00:00:00.0000000,69
19,2022-06-28 00:00:00.0000000,69
19,2022-06-29 00:00:00.0000000,69
19,2022-06-30 00:00:00.0000000,69
19,2022-07-01 00:00:00.0000000,79
19,2022-07-02 00:00:00.0000000,86
19,2022-07-03 00:00:00.0000000,87
19,2022-07-04 00:00:00.0000000,79
19,2022-07-05 00:00:00.0000000,79
19,2022-07-06 00:00:00.0000000,130
19,2022-07-07 00:00:00.0000000,122
19,2022-07-08 00:00:00.0000000,122
19,2022-07-09 00:00:00.0000000,137
19,2022-07-10 00:00:00.0000000,135
19,2022-07-11 00:00:00.0000000,120
19,2022-07-12 00:00:00.0000000,120
19,2022-07-13 00:00:00.0000000,120
19,2022-07-14 00:00:00.0000000,123
19,2022-07-15 00:00:00.0000000,123
19,2022-07-16 00:00:00.0000000,140
19,2022-07-17 00:00:00.0000000,138
19,2022-07-18 00:00:00.0000000,123
19,2022-07-19 00:00:00.0000000,127
20,2021-09-09 00:00:00.0000000,28
20,2021-09-10 00:00:00.0000000,28
20,2021-09-11 00:00:00.0000000,28
20,2021-09-12 00:00:00.0000000,27
20,2021-09-13 00:00:00.0000000,29
20,2021-09-14 00:00:00.0000000,29
20,2021-09-15 00:00:00.0000000,29
20,2021-09-16 00:00:00.0000000,29
20,2021-09-17 00:00:00.0000000,31
20,2021-09-18 00:00:00.0000000,30
20,2021-09-19 00:00:00.0000000,29
20,2021-09-20 00:00:00.0000000,31
20,2021-09-21 00:00:00.0000000,31
20,2021-09-22 00:00:00.0000000,31
20,2021-09-23 00:00:00.0000000,31
20,2021-09-24 00:00:00.0000000,31
20,2021-09-25 00:00:00.0000000,30
20,2021-09-26 00:00:00.0000000,29
20,2021-09-27 00:00:00.0000000,31
20,2021-09-28 00:00:00.0000000,31
20,2021-09-29 00:00:00.0000000,31
20,2021-09-30 00:00:00.0000000,31
20,2021-10-01 00:00:00.0000000,39
20,2021-10-02 00:00:00.0000000,38
20,2021-10-03 00:00:00.0000000,37
20,2021-10-04 00:00:00.0000000,39
20,2021-10-05 00:00:00.0000000,39
20,2021-10-06 00:00:00.0000000,39
20,2021-10-07 00:00:00.0000000,38
20,2021-10-08 00:00:00.0000000,40
20,2021-10-09 00:00:00.0000000,39
20,2021-10-10 00:00:00.0000000,38
20,2021-10-11 00:00:00.0000000,40
20,2021-10-12 00:00:00.0000000,40
20,2021-10-13 00:00:00.0000000,158
20,2021-10-14 00:00:00.0000000,40
20,2021-10-15 00:00:00.0000000,43
20,2021-10-16 00:00:00.0000000,42
20,2021-10-17 00:00:00.0000000,41
20,2021-10-18 00:00:00.0000000,43
20,2021-10-19 00:00:00.0000000,41
20,2021-10-20 00:00:00.0000000,43
20,2021-10-21 00:00:00.0000000,43
20,2021-10-22 00:00:00.0000000,42
20,2021-10-23 00:00:00.0000000,41
20,2021-10-24 00:00:00.0000000,40
20,2021-10-25 00:00:00.0000000,42
20,2021-10-26 00:00:00.0000000,42
20,2021-10-27 00:00:00.0000000,41
20,2021-10-28 00:00:00.0000000,40
20,2021-10-29 00:00:00.0000000,42
20,2021-10-30 00:00:00.0000000,39
20,2021-10-31 00:00:00.0000000,36
20,2021-11-01 00:00:00.0000000,40
20,2021-11-02 00:00:00.0000000,40
20,2021-11-03 00:00:00.0000000,40
20,2021-11-04 00:00:00.0000000,40
20,2021-11-05 00:00:00.0000000,40
20,2021-11-06 00:00:00.0000000,33
20,2021-11-07 00:00:00.0000000,28
20,2021-11-08 00:00:00.0000000,40
20,2021-11-09 00:00:00.0000000,43
20,2021-11-10 00:00:00.0000000,43
20,2021-11-11 00:00:00.0000000,43
20,2021-11-12 00:00:00.0000000,43
20,2021-11-13 00:00:00.0000000,31
20,2021-11-14 00:00:00.0000000,30
20,2021-11-15 00:00:00.0000000,41
20,2021-11-16 00:00:00.0000000,43
20,2021-11-17 00:00:00.0000000,40
20,2021-11-18 00:00:00.0000000,42
20,2021-11-19 00:00:00.0000000,42
20,2021-11-20 00:00:00.0000000,32
20,2021-11-21 00:00:00.0000000,29
20,2021-11-22 00:00:00.0000000,42
20,2021-11-23 00:00:00.0000000,38
20,2021-11-24 00:00:00.0000000,42
20,2021-11-25 00:00:00.0000000,42
20,2021-11-26 00:00:00.0000000,42
20,2021-11-27 00:00:00.0000000,30
20,2021-11-28 00:00:00.0000000,29
20,2021-11-29 00:00:00.0000000,41
20,2021-11-30 00:00:00.0000000,41
20,2021-12-01 00:00:00.0000000,41
20,2021-12-02 00:00:00.0000000,41
20,2021-12-03 00:00:00.0000000,41
20,2021-12-04 00:00:00.0000000,33
20,2021-12-05 00:00:00.0000000,30
20,2021-12-06 00:00:00.0000000,41
20,2021-12-07 00:00:00.0000000,41
20,2021-12-08 00:00:00.0000000,41
20,2021-12-09 00:00:00.0000000,40
20,2021-12-10 00:00:00.0000000,41
20,2021-12-11 00:00:00.0000000,33
20,2021-12-12 00:00:00.0000000,30
20,2021-12-13 00:00:00.0000000,41
20,2021-12-14 00:00:00.0000000,41
20,2021-12-15 00:00:00.0000000,41
20,2021-12-16 00:00:00.0000000,40
20,2021-12-17 00:00:00.0000000,40
20,2021-12-18 00:00:00.0000000,32
20,2021-12-19 00:00:00.0000000,29
20,2021-12-20 00:00:00.0000000,40
20,2021-12-21 00:00:00.0000000,40
20,2021-12-22 00:00:00.0000000,40
20,2021-12-23 00:00:00.0000000,35
20,2021-12-24 00:00:00.0000000,28
20,2021-12-26 00:00:00.0000000,27
20,2021-12-27 00:00:00.0000000,35
20,2021-12-28 00:00:00.0000000,35
20,2021-12-29 00:00:00.0000000,32
20,2021-12-30 00:00:00.0000000,32
20,2021-12-31 00:00:00.0000000,29
20,2022-01-02 00:00:00.0000000,28
20,2022-01-03 00:00:00.0000000,32
20,2022-01-04 00:00:00.0000000,32
20,2022-01-05 00:00:00.0000000,26
20,2022-01-06 00:00:00.0000000,26
20,2022-01-07 00:00:00.0000000,26
20,2022-01-08 00:00:00.0000000,29
20,2022-01-09 00:00:00.0000000,26
20,2022-01-10 00:00:00.0000000,26
20,2022-01-11 00:00:00.0000000,26
20,2022-01-12 00:00:00.0000000,29
20,2022-01-13 00:00:00.0000000,28
20,2022-01-14 00:00:00.0000000,28
20,2022-01-15 00:00:00.0000000,28
20,2022-01-16 00:00:00.0000000,22
20,2022-01-17 00:00:00.0000000,28
20,2022-01-18 00:00:00.0000000,27
20,2022-01-19 00:00:00.0000000,27
20,2022-01-20 00:00:00.0000000,28
20,2022-01-21 00:00:00.0000000,28
20,2022-01-22 00:00:00.0000000,27
20,2022-01-23 00:00:00.0000000,22
20,2022-01-24 00:00:00.0000000,28
20,2022-01-25 00:00:00.0000000,28
20,2022-01-26 00:00:00.0000000,28
20,2022-01-27 00:00:00.0000000,28
20,2022-01-28 00:00:00.0000000,28
20,2022-01-29 00:00:00.0000000,27
20,2022-01-30 00:00:00.0000000,22
20,2022-01-31 00:00:00.0000000,28
20,2022-02-01 00:00:00.0000000,28
20,2022-02-02 00:00:00.0000000,24
20,2022-02-03 00:00:00.0000000,23
20,2022-02-04 00:00:00.0000000,23
20,2022-02-05 00:00:00.0000000,25
20,2022-02-06 00:00:00.0000000,21
20,2022-02-07 00:00:00.0000000,23
20,2022-02-08 00:00:00.0000000,23
20,2022-02-09 00:00:00.0000000,22
20,2022-02-10 00:00:00.0000000,22
20,2022-02-11 00:00:00.0000000,22
20,2022-02-12 00:00:00.0000000,24
20,2022-02-13 00:00:00.0000000,20
20,2022-02-14 00:00:00.0000000,22
20,2022-02-15 00:00:00.0000000,22
20,2022-02-16 00:00:00.0000000,21
20,2022-02-17 00:00:00.0000000,23
20,2022-02-18 00:00:00.0000000,23
20,2022-02-19 00:00:00.0000000,23
20,2022-02-20 00:00:00.0000000,16
20,2022-02-21 00:00:00.0000000,20
20,2022-02-22 00:00:00.0000000,20
20,2022-02-23 00:00:00.0000000,15
20,2022-02-24 00:00:00.0000000,15
20,2022-02-25 00:00:00.0000000,15
20,2022-02-26 00:00:00.0000000,20
20,2022-02-27 00:00:00.0000000,14
20,2022-02-28 00:00:00.0000000,15
20,2022-03-01 00:00:00.0000000,15
20,2022-03-02 00:00:00.0000000,15
20,2022-03-03 00:00:00.0000000,18
20,2022-03-04 00:00:00.0000000,18
20,2022-03-05 00:00:00.0000000,20
20,2022-03-06 00:00:00.0000000,14
20,2022-03-07 00:00:00.0000000,18
20,2022-03-08 00:00:00.0000000,14
20,2022-03-09 00:00:00.0000000,14
20,2022-03-10 00:00:00.0000000,14
20,2022-03-11 00:00:00.0000000,14
20,2022-03-12 00:00:00.0000000,10
20,2022-03-13 00:00:00.0000000,9
20,2022-03-14 00:00:00.0000000,14
20,2022-03-15 00:00:00.0000000,14
20,2022-03-16 00:00:00.0000000,14
20,2022-03-17 00:00:00.0000000,14
20,2022-03-18 00:00:00.0000000,14
20,2022-03-19 00:00:00.0000000,10
20,2022-03-20 00:00:00.0000000,9
20,2022-03-21 00:00:00.0000000,14
20,2022-03-22 00:00:00.0000000,14
20,2022-03-23 00:00:00.0000000,14
20,2022-03-24 00:00:00.0000000,14
20,2022-03-25 00:00:00.0000000,14
20,2022-03-26 00:00:00.0000000,10
20,2022-03-27 00:00:00.0000000,9
20,2022-03-28 00:00:00.0000000,14
20,2022-03-29 00:00:00.0000000,15
20,2022-03-30 00:00:00.0000000,15
20,2022-03-31 00:00:00.0000000,15
20,2022-04-01 00:00:00.0000000,15
20,2022-04-02 00:00:00.0000000,11
20,2022-04-03 00:00:00.0000000,9
20,2022-04-04 00:00:00.0000000,15
20,2022-04-05 00:00:00.0000000,15
20,2022-04-06 00:00:00.0000000,15
20,2022-04-07 00:00:00.0000000,15
20,2022-04-08 00:00:00.0000000,15
20,2022-04-09 00:00:00.0000000,11
20,2022-04-10 00:00:00.0000000,9
20,2022-04-11 00:00:00.0000000,15
20,2022-04-12 00:00:00.0000000,15
20,2022-04-13 00:00:00.0000000,15
20,2022-04-14 00:00:00.0000000,15
20,2022-04-15 00:00:00.0000000,15
20,2022-04-16 00:00:00.0000000,12
20,2022-04-18 00:00:00.0000000,12
20,2022-04-19 00:00:00.0000000,12
20,2022-04-20 00:00:00.0000000,12
20,2022-04-21 00:00:00.0000000,12
20,2022-04-22 00:00:00.0000000,12
20,2022-04-23 00:00:00.0000000,11
20,2022-04-24 00:00:00.0000000,9
20,2022-04-25 00:00:00.0000000,16
20,2022-04-26 00:00:00.0000000,16
20,2022-04-27 00:00:00.0000000,14
20,2022-04-28 00:00:00.0000000,16
20,2022-04-29 00:00:00.0000000,18
20,2022-04-30 00:00:00.0000000,15
20,2022-05-01 00:00:00.0000000,15
20,2022-05-02 00:00:00.0000000,18
20,2022-05-03 00:00:00.0000000,18
20,2022-05-04 00:00:00.0000000,17
20,2022-05-05 00:00:00.0000000,17
20,2022-05-06 00:00:00.0000000,17
20,2022-05-07 00:00:00.0000000,12
20,2022-05-08 00:00:00.0000000,11
20,2022-05-09 00:00:00.0000000,15
20,2022-05-10 00:00:00.0000000,11
20,2022-05-11 00:00:00.0000000,11
20,2022-05-12 00:00:00.0000000,11
20,2022-05-13 00:00:00.0000000,11
20,2022-05-14 00:00:00.0000000,10
20,2022-05-15 00:00:00.0000000,8
20,2022-05-16 00:00:00.0000000,11
20,2022-05-17 00:00:00.0000000,11
20,2022-05-18 00:00:00.0000000,11
20,2022-05-19 00:00:00.0000000,11
20,2022-05-20 00:00:00.0000000,11
20,2022-05-21 00:00:00.0000000,10
20,2022-05-22 00:00:00.0000000,8
20,2022-05-23 00:00:00.0000000,11
20,2022-05-24 00:00:00.0000000,11
20,2022-05-25 00:00:00.0000000,11
20,2022-05-26 00:00:00.0000000,11
20,2022-05-27 00:00:00.0000000,8
20,2022-05-28 00:00:00.0000000,10
20,2022-05-29 00:00:00.0000000,8
20,2022-05-30 00:00:00.0000000,8
20,2022-05-31 00:00:00.0000000,8
20,2022-06-01 00:00:00.0000000,8
20,2022-06-02 00:00:00.0000000,13
20,2022-06-03 00:00:00.0000000,13
20,2022-06-04 00:00:00.0000000,13
20,2022-06-05 00:00:00.0000000,11
20,2022-06-06 00:00:00.0000000,13
20,2022-06-07 00:00:00.0000000,11
20,2022-06-08 00:00:00.0000000,11
20,2022-06-09 00:00:00.0000000,16
20,2022-06-10 00:00:00.0000000,16
20,2022-06-11 00:00:00.0000000,16
20,2022-06-12 00:00:00.0000000,14
20,2022-06-13 00:00:00.0000000,16
20,2022-06-14 00:00:00.0000000,18
20,2022-06-15 00:00:00.0000000,18
20,2022-06-16 00:00:00.0000000,18
20,2022-06-17 00:00:00.0000000,18
20,2022-06-18 00:00:00.0000000,18
20,2022-06-19 00:00:00.0000000,16
20,2022-06-20 00:00:00.0000000,18
20,2022-06-21 00:00:00.0000000,23
20,2022-06-22 00:00:00.0000000,23
20,2022-06-23 00:00:00.0000000,23
20,2022-06-24 00:00:00.0000000,23
20,2022-06-25 00:00:00.0000000,23
20,2022-06-26 00:00:00.0000000,21
20,2022-06-27 00:00:00.0000000,23
20,2022-06-28 00:00:00.0000000,23
20,2022-06-29 00:00:00.0000000,28
20,2022-06-30 00:00:00.0000000,28
20,2022-07-01 00:00:00.0000000,23
20,2022-07-02 00:00:00.0000000,28
20,2022-07-03 00:00:00.0000000,26
20,2022-07-04 00:00:00.0000000,23
20,2022-07-05 00:00:00.0000000,23
20,2022-07-06 00:00:00.0000000,33
20,2022-07-07 00:00:00.0000000,33
20,2022-07-08 00:00:00.0000000,48
20,2022-07-09 00:00:00.0000000,47
20,2022-07-10 00:00:00.0000000,46
20,2022-07-11 00:00:00.0000000,48
20,2022-07-12 00:00:00.0000000,48
20,2022-07-13 00:00:00.0000000,48
20,2022-07-14 00:00:00.0000000,48
20,2022-07-15 00:00:00.0000000,68
20,2022-07-16 00:00:00.0000000,68
20,2022-07-17 00:00:00.0000000,66
20,2022-07-18 00:00:00.0000000,68
20,2022-07-19 00:00:00.0000000,68
21,2021-06-15 00:00:00.0000000,13
21,2021-06-20 00:00:00.0000000,13
21,2021-06-23 00:00:00.0000000,13
21,2021-06-24 00:00:00.0000000,13
21,2021-06-27 00:00:00.0000000,13
21,2021-06-28 00:00:00.0000000,13
21,2021-06-29 00:00:00.0000000,13
21,2021-06-30 00:00:00.0000000,13
21,2021-07-01 00:00:00.0000000,13
21,2021-07-02 00:00:00.0000000,13
21,2021-07-03 00:00:00.0000000,13
21,2021-07-04 00:00:00.0000000,13
21,2021-07-05 00:00:00.0000000,13
21,2021-07-06 00:00:00.0000000,13
21,2021-07-07 00:00:00.0000000,13
21,2021-07-08 00:00:00.0000000,12
21,2021-07-09 00:00:00.0000000,13
21,2021-07-10 00:00:00.0000000,13
21,2021-07-11 00:00:00.0000000,13
21,2021-07-12 00:00:00.0000000,13
21,2021-07-13 00:00:00.0000000,16
21,2021-07-14 00:00:00.0000000,21
21,2021-07-16 00:00:00.0000000,21
21,2021-07-19 00:00:00.0000000,21
21,2021-07-20 00:00:00.0000000,21
21,2021-07-21 00:00:00.0000000,21
21,2021-07-23 00:00:00.0000000,21
21,2021-07-26 00:00:00.0000000,21
21,2021-07-27 00:00:00.0000000,21
21,2021-07-28 00:00:00.0000000,21
21,2021-08-02 00:00:00.0000000,21
21,2021-08-05 00:00:00.0000000,21
21,2021-08-06 00:00:00.0000000,19
21,2021-08-07 00:00:00.0000000,21
21,2021-08-09 00:00:00.0000000,21
21,2021-08-10 00:00:00.0000000,21
21,2021-08-11 00:00:00.0000000,21
21,2021-08-12 00:00:00.0000000,21
21,2021-08-13 00:00:00.0000000,21
21,2021-08-14 00:00:00.0000000,21
21,2021-08-16 00:00:00.0000000,21
21,2021-08-17 00:00:00.0000000,21
21,2021-08-18 00:00:00.0000000,21
21,2021-08-19 00:00:00.0000000,21
21,2021-08-20 00:00:00.0000000,21
21,2021-08-21 00:00:00.0000000,21
21,2021-08-22 00:00:00.0000000,21
21,2021-08-23 00:00:00.0000000,21
21,2021-08-24 00:00:00.0000000,21
21,2021-08-25 00:00:00.0000000,21
21,2021-08-26 00:00:00.0000000,21
21,2021-08-27 00:00:00.0000000,21
21,2021-08-28 00:00:00.0000000,21
21,2021-08-29 00:00:00.0000000,21
21,2021-08-30 00:00:00.0000000,21
21,2021-08-31 00:00:00.0000000,21
21,2021-09-01 00:00:00.0000000,21
21,2021-09-02 00:00:00.0000000,21
21,2021-09-03 00:00:00.0000000,21
21,2021-09-04 00:00:00.0000000,21
21,2021-09-05 00:00:00.0000000,21
21,2021-09-06 00:00:00.0000000,21
21,2021-09-07 00:00:00.0000000,21
21,2021-09-08 00:00:00.0000000,21
21,2021-09-09 00:00:00.0000000,21
21,2021-09-10 00:00:00.0000000,21
21,2021-09-11 00:00:00.0000000,21
21,2021-09-12 00:00:00.0000000,21
21,2021-09-13 00:00:00.0000000,21
21,2021-09-14 00:00:00.0000000,42
21,2021-09-15 00:00:00.0000000,21
21,2021-09-16 00:00:00.0000000,21
21,2021-09-17 00:00:00.0000000,21
21,2021-09-18 00:00:00.0000000,21
21,2021-09-19 00:00:00.0000000,21
21,2021-09-20 00:00:00.0000000,21
21,2021-09-21 00:00:00.0000000,21
21,2021-09-22 00:00:00.0000000,21
21,2021-09-23 00:00:00.0000000,21
21,2021-09-24 00:00:00.0000000,21
21,2021-09-25 00:00:00.0000000,21
21,2021-09-26 00:00:00.0000000,21
21,2021-09-27 00:00:00.0000000,21
21,2021-09-28 00:00:00.0000000,21
21,2021-09-29 00:00:00.0000000,21
21,2021-09-30 00:00:00.0000000,21
21,2021-10-01 00:00:00.0000000,21
21,2021-10-02 00:00:00.0000000,21
21,2021-10-03 00:00:00.0000000,21
21,2021-10-04 00:00:00.0000000,21
21,2021-10-05 00:00:00.0000000,21
21,2021-10-06 00:00:00.0000000,21
21,2021-10-07 00:00:00.0000000,21
21,2021-10-08 00:00:00.0000000,21
21,2021-10-09 00:00:00.0000000,23
21,2021-10-10 00:00:00.0000000,24
21,2021-10-11 00:00:00.0000000,21
21,2021-10-12 00:00:00.0000000,21
21,2021-10-13 00:00:00.0000000,21
21,2021-10-14 00:00:00.0000000,21
21,2021-10-15 00:00:00.0000000,21
21,2021-10-16 00:00:00.0000000,21
21,2021-10-17 00:00:00.0000000,21
21,2021-10-18 00:00:00.0000000,21
21,2021-10-19 00:00:00.0000000,21
21,2021-10-20 00:00:00.0000000,21
21,2021-10-21 00:00:00.0000000,21
21,2021-10-22 00:00:00.0000000,21
21,2021-10-23 00:00:00.0000000,23
21,2021-10-24 00:00:00.0000000,24
21,2021-10-25 00:00:00.0000000,21
21,2021-10-26 00:00:00.0000000,21
21,2021-10-27 00:00:00.0000000,21
21,2021-10-28 00:00:00.0000000,21
21,2021-10-29 00:00:00.0000000,21
21,2021-10-30 00:00:00.0000000,23
21,2021-10-31 00:00:00.0000000,24
21,2021-11-01 00:00:00.0000000,24
21,2021-11-02 00:00:00.0000000,21
21,2021-11-03 00:00:00.0000000,21
21,2021-11-04 00:00:00.0000000,21
21,2021-11-05 00:00:00.0000000,21
21,2021-11-06 00:00:00.0000000,23
21,2021-11-07 00:00:00.0000000,24
21,2021-11-08 00:00:00.0000000,21
21,2021-11-09 00:00:00.0000000,21
21,2021-11-10 00:00:00.0000000,21
21,2021-11-11 00:00:00.0000000,21
21,2021-11-12 00:00:00.0000000,21
21,2021-11-13 00:00:00.0000000,23
21,2021-11-14 00:00:00.0000000,24
21,2021-11-15 00:00:00.0000000,21
21,2021-11-16 00:00:00.0000000,21
21,2021-11-17 00:00:00.0000000,21
21,2021-11-18 00:00:00.0000000,21
21,2021-11-19 00:00:00.0000000,21
21,2021-11-20 00:00:00.0000000,23
21,2021-11-21 00:00:00.0000000,24
21,2021-11-22 00:00:00.0000000,21
21,2021-11-23 00:00:00.0000000,21
21,2021-11-24 00:00:00.0000000,21
21,2021-11-25 00:00:00.0000000,21
21,2021-11-26 00:00:00.0000000,21
21,2021-11-27 00:00:00.0000000,23
21,2021-11-28 00:00:00.0000000,24
21,2021-11-29 00:00:00.0000000,21
21,2021-11-30 00:00:00.0000000,21
21,2021-12-01 00:00:00.0000000,21
21,2021-12-02 00:00:00.0000000,21
21,2021-12-03 00:00:00.0000000,21
21,2021-12-04 00:00:00.0000000,23
21,2021-12-05 00:00:00.0000000,24
21,2021-12-06 00:00:00.0000000,21
21,2021-12-07 00:00:00.0000000,21
21,2021-12-08 00:00:00.0000000,21
21,2021-12-09 00:00:00.0000000,18
21,2021-12-10 00:00:00.0000000,21
21,2021-12-11 00:00:00.0000000,23
21,2021-12-12 00:00:00.0000000,24
21,2021-12-13 00:00:00.0000000,21
21,2021-12-14 00:00:00.0000000,21
21,2021-12-15 00:00:00.0000000,21
21,2021-12-16 00:00:00.0000000,21
21,2021-12-17 00:00:00.0000000,21
21,2021-12-18 00:00:00.0000000,23
21,2021-12-19 00:00:00.0000000,24
21,2021-12-20 00:00:00.0000000,21
21,2021-12-21 00:00:00.0000000,21
21,2021-12-22 00:00:00.0000000,21
21,2021-12-23 00:00:00.0000000,21
21,2021-12-24 00:00:00.0000000,55
21,2021-12-26 00:00:00.0000000,18
21,2021-12-27 00:00:00.0000000,21
21,2021-12-28 00:00:00.0000000,21
21,2021-12-29 00:00:00.0000000,21
21,2021-12-30 00:00:00.0000000,21
21,2021-12-31 00:00:00.0000000,55
21,2022-01-02 00:00:00.0000000,26
21,2022-01-03 00:00:00.0000000,21
21,2022-01-04 00:00:00.0000000,21
21,2022-01-05 00:00:00.0000000,21
21,2022-01-06 00:00:00.0000000,21
21,2022-01-07 00:00:00.0000000,21
21,2022-01-08 00:00:00.0000000,23
21,2022-01-09 00:00:00.0000000,24
21,2022-01-10 00:00:00.0000000,21
21,2022-01-11 00:00:00.0000000,21
21,2022-01-12 00:00:00.0000000,21
21,2022-01-13 00:00:00.0000000,21
21,2022-01-14 00:00:00.0000000,21
21,2022-01-15 00:00:00.0000000,23
21,2022-01-16 00:00:00.0000000,24
21,2022-01-17 00:00:00.0000000,21
21,2022-01-18 00:00:00.0000000,21
21,2022-01-19 00:00:00.0000000,20
21,2022-01-20 00:00:00.0000000,20
21,2022-01-21 00:00:00.0000000,20
21,2022-01-22 00:00:00.0000000,23
21,2022-01-23 00:00:00.0000000,24
21,2022-01-24 00:00:00.0000000,20
21,2022-01-25 00:00:00.0000000,20
21,2022-01-26 00:00:00.0000000,20
21,2022-01-27 00:00:00.0000000,20
21,2022-01-28 00:00:00.0000000,20
21,2022-01-29 00:00:00.0000000,21
21,2022-01-30 00:00:00.0000000,24
21,2022-01-31 00:00:00.0000000,20
21,2022-02-01 00:00:00.0000000,20
21,2022-02-02 00:00:00.0000000,25
21,2022-02-03 00:00:00.0000000,20
21,2022-02-04 00:00:00.0000000,20
21,2022-02-05 00:00:00.0000000,21
21,2022-02-06 00:00:00.0000000,21
21,2022-02-07 00:00:00.0000000,20
21,2022-02-08 00:00:00.0000000,20
21,2022-02-09 00:00:00.0000000,20
21,2022-02-10 00:00:00.0000000,20
21,2022-02-11 00:00:00.0000000,20
21,2022-02-12 00:00:00.0000000,21
21,2022-02-13 00:00:00.0000000,21
21,2022-02-14 00:00:00.0000000,20
21,2022-02-15 00:00:00.0000000,25
21,2022-02-16 00:00:00.0000000,25
21,2022-02-17 00:00:00.0000000,25
21,2022-02-18 00:00:00.0000000,25
21,2022-02-19 00:00:00.0000000,23
21,2022-02-20 00:00:00.0000000,23
21,2022-02-21 00:00:00.0000000,22
21,2022-02-22 00:00:00.0000000,22
21,2022-02-23 00:00:00.0000000,22
21,2022-02-24 00:00:00.0000000,22
21,2022-02-25 00:00:00.0000000,22
21,2022-02-26 00:00:00.0000000,23
21,2022-02-27 00:00:00.0000000,23
21,2022-02-28 00:00:00.0000000,22
21,2022-03-01 00:00:00.0000000,22
21,2022-03-02 00:00:00.0000000,22
21,2022-03-03 00:00:00.0000000,25
21,2022-03-04 00:00:00.0000000,25
21,2022-03-05 00:00:00.0000000,26
21,2022-03-06 00:00:00.0000000,26
21,2022-03-07 00:00:00.0000000,25
21,2022-03-08 00:00:00.0000000,25
21,2022-03-09 00:00:00.0000000,25
21,2022-03-10 00:00:00.0000000,25
21,2022-03-11 00:00:00.0000000,25
21,2022-03-12 00:00:00.0000000,26
21,2022-03-13 00:00:00.0000000,26
21,2022-03-14 00:00:00.0000000,25
21,2022-03-15 00:00:00.0000000,25
21,2022-03-16 00:00:00.0000000,25
21,2022-03-17 00:00:00.0000000,25
21,2022-03-18 00:00:00.0000000,25
21,2022-03-19 00:00:00.0000000,26
21,2022-03-20 00:00:00.0000000,26
21,2022-03-21 00:00:00.0000000,25
21,2022-03-22 00:00:00.0000000,25
21,2022-03-23 00:00:00.0000000,25
21,2022-03-24 00:00:00.0000000,25
21,2022-03-25 00:00:00.0000000,25
21,2022-03-26 00:00:00.0000000,26
21,2022-03-27 00:00:00.0000000,26
21,2022-03-28 00:00:00.0000000,25
21,2022-03-29 00:00:00.0000000,25
21,2022-03-30 00:00:00.0000000,25
21,2022-03-31 00:00:00.0000000,25
21,2022-04-01 00:00:00.0000000,25
21,2022-04-02 00:00:00.0000000,26
21,2022-04-03 00:00:00.0000000,26
21,2022-04-04 00:00:00.0000000,25
21,2022-04-05 00:00:00.0000000,25
21,2022-04-06 00:00:00.0000000,25
21,2022-04-07 00:00:00.0000000,25
21,2022-04-08 00:00:00.0000000,25
21,2022-04-09 00:00:00.0000000,26
21,2022-04-10 00:00:00.0000000,26
21,2022-04-11 00:00:00.0000000,25
21,2022-04-12 00:00:00.0000000,25
21,2022-04-13 00:00:00.0000000,25
21,2022-04-14 00:00:00.0000000,25
21,2022-04-15 00:00:00.0000000,25
21,2022-04-16 00:00:00.0000000,49
21,2022-04-18 00:00:00.0000000,13
21,2022-04-19 00:00:00.0000000,25
21,2022-04-20 00:00:00.0000000,25
21,2022-04-21 00:00:00.0000000,25
21,2022-04-22 00:00:00.0000000,25
21,2022-04-23 00:00:00.0000000,26
21,2022-04-24 00:00:00.0000000,26
21,2022-04-25 00:00:00.0000000,25
21,2022-04-26 00:00:00.0000000,25
21,2022-04-27 00:00:00.0000000,25
21,2022-04-28 00:00:00.0000000,25
21,2022-04-29 00:00:00.0000000,25
21,2022-04-30 00:00:00.0000000,26
21,2022-05-01 00:00:00.0000000,26
21,2022-05-02 00:00:00.0000000,25
21,2022-05-03 00:00:00.0000000,25
21,2022-05-04 00:00:00.0000000,22
21,2022-05-05 00:00:00.0000000,22
21,2022-05-06 00:00:00.0000000,22
21,2022-05-07 00:00:00.0000000,26
21,2022-05-08 00:00:00.0000000,26
21,2022-05-09 00:00:00.0000000,22
21,2022-05-10 00:00:00.0000000,22
